"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z280","2019-07-30 09:00:00","224.000","283.000","0.300","29.700","0.600","985.600","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","23.400",""
"C0Z070","2019-07-30 09:00:00","247.000","135.000","0.300","27.800","0.750","982.100","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","23.200",""
"C0T9N0","2019-07-30 09:00:00","261.000","272.000","1.300","29.600","0.610","980.800","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","22.800",""
"C0K470","2019-07-30 09:00:00","97.000","39.000","1.100","30.000","0.700","996.700","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","24.000",""
"C0V650","2019-07-30 09:00:00","28.000","348.000","2.000","31.400","0.610","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","27.200",""
"C0H9C0","2019-07-30 09:00:00","3402.000","105.000","1.300","14.800","0.620","679.000","-99.000","0.000","-99.000","-99.000","-99.000","14.800","","8.600",""
"C0U780","2019-07-30 09:00:00","15.000","57.000","0.800","31.800","0.620","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","27.000",""
"C0U760","2019-07-30 09:00:00","22.000","150.000","2.100","32.200","0.580","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.400",""
"C0X290","2019-07-30 09:00:00","10.000","21.000","2.600","30.300","0.790","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","27.900",""
"C0R420","2019-07-30 09:00:00","504.000","71.000","1.900","24.400","-99.000","949.500","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","22.000",""
"C0E830","2019-07-30 09:00:00","37.000","316.000","2.500","30.400","0.780","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","28.100",""
"C0K330","2019-07-30 09:00:00","38.000","21.000","1.100","30.500","0.730","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","26.700",""
"C0M660","2019-07-30 09:00:00","40.000","20.000","3.000","29.700","0.780","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","26.200",""
"C0D580","2019-07-30 09:00:00","120.000","0.000","0.000","30.200","0.790","994.500","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","25.400",""
"C0R640","2019-07-30 09:00:00","21.000","332.000","1.700","32.400","0.620","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","27.300",""
"C0G830","2019-07-30 09:00:00","27.000","33.000","1.600","30.300","0.820","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","26.700",""
"C0A550","2019-07-30 09:00:00","422.000","129.000","0.400","27.500","0.870","963.300","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","23.500",""
"C0G750","2019-07-30 09:00:00","31.000","20.000","1.500","30.600","0.750","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","27.000",""
"C0Z270","2019-07-30 09:00:00","343.000","79.000","0.800","29.100","0.740","972.000","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","23.600",""
"C0UA30","2019-07-30 09:00:00","1397.000","102.000","2.100","23.000","0.870","860.300","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","18.700",""
"C0I080","2019-07-30 09:00:00","536.000","0.000","0.200","29.300","0.570","951.700","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","21.600",""
"C0UA00","2019-07-30 09:00:00","392.000","115.000","0.800","31.700","0.970","966.100","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","22.700",""
"C0AD40","2019-07-30 09:00:00","32.000","317.000","0.300","31.200","0.700","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","26.500",""
"C0S660","2019-07-30 09:00:00","794.000","70.000","1.300","27.100","0.530","924.400","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","19.100",""
"C0M640","2019-07-30 09:00:00","155.000","8.000","1.300","30.100","0.650","990.100","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","24.900",""
"C0UA10","2019-07-30 09:00:00","1711.000","0.000","0.100","24.400","0.730","832.200","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","14.900",""
"C0V770","2019-07-30 09:00:00","26.000","5.000","0.800","31.300","0.640","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","26.700",""
"C0E730","2019-07-30 09:00:00","26.000","343.000","0.600","31.200","0.710","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.000",""
"C0V810","2019-07-30 09:00:00","32.000","344.000","0.500","31.400","0.640","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","28.200",""
"C0A9C0","2019-07-30 09:00:00","35.000","90.000","0.800","32.000","0.630","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.400",""
"C0X310","2019-07-30 09:00:00","9.000","6.000","3.100","29.900","0.780","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","27.600",""
"C0K280","2019-07-30 09:00:00","23.000","41.000","2.100","32.800","0.700","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.200",""
"C0M650","2019-07-30 09:00:00","20.000","26.000","2.600","30.700","0.720","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.900",""
"C0S910","2019-07-30 09:00:00","212.000","164.000","1.800","28.100","0.840","986.600","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","25.400",""
"C0D570","2019-07-30 09:00:00","15.000","310.000","0.400","30.900","0.800","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.500",""
"C0M710","2019-07-30 09:00:00","15.000","11.000","1.500","30.400","0.760","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","27.900",""
"C0V490","2019-07-30 09:00:00","20.000","266.000","1.400","31.400","0.600","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","28.500",""
"C0E870","2019-07-30 09:00:00","34.000","303.000","0.400","31.900","0.660","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","26.800",""
"C0M800","2019-07-30 09:00:00","440.000","210.000","0.500","28.200","0.660","959.500","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","22.100",""
"C0A570","2019-07-30 09:00:00","360.000","0.000","0.100","30.200","0.690","969.200","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","22.700",""
"C0S790","2019-07-30 09:00:00","236.000","57.000","0.700","30.300","0.750","984.800","-99.000","8.000","-99.000","-99.000","-99.000","30.300","","22.300",""
"C0D590","2019-07-30 09:00:00","143.000","282.000","0.500","30.300","0.770","993.500","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","25.800",""
"C0U990","2019-07-30 09:00:00","31.000","59.000","2.200","31.000","0.650","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.300",""
"C0M700","2019-07-30 09:00:00","150.000","347.000","0.600","30.600","0.710","991.500","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","23.900",""
"C0A970","2019-07-30 09:00:00","96.000","181.000","9.800","29.200","0.830","998.700","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","26.800",""
"CM0110","2019-07-30 09:00:00","7.000","46.000","1.500","30.500","0.690","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","28.000",""
"C0S940","2019-07-30 09:00:00","150.000","193.000","0.900","30.900","0.690","992.600","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.800",""
"C0X250","2019-07-30 09:00:00","33.000","22.000","2.700","30.600","0.690","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","26.800",""
"C0K520","2019-07-30 09:00:00","10.000","38.000","2.000","31.000","0.720","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.700",""
"C0Z200","2019-07-30 09:00:00","153.000","52.000","0.700","30.600","0.590","993.500","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","23.800",""
"C0V740","2019-07-30 09:00:00","60.000","306.000","2.100","31.000","0.660","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","25.200",""
"C0V790","2019-07-30 09:00:00","410.000","0.000","0.000","30.100","0.610","961.600","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","23.000",""
"C0G860","2019-07-30 09:00:00","45.000","80.000","1.100","31.700","0.610","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.000",""
"C0F0A0","2019-07-30 09:00:00","3587.000","41.000","4.000","12.400","0.530","666.100","-99.000","0.000","-99.000","-99.000","-99.000","12.600","","6.500",""
"C0Z250","2019-07-30 09:00:00","1124.000","0.000","0.000","28.000","0.660","889.500","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","18.300",""
"C0K440","2019-07-30 09:00:00","35.000","9.000","1.900","30.500","0.760","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","27.100",""
"C0T900","2019-07-30 09:00:00","160.000","113.000","0.600","31.400","0.540","990.500","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.300",""
"C0F9V0","2019-07-30 09:00:00","525.000","51.000","1.200","29.200","0.720","952.000","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","23.700",""
"C0UA20","2019-07-30 09:00:00","2619.000","27.000","0.500","17.700","0.640","739.300","-99.000","0.000","-99.000","-99.000","-99.000","17.700","","12.100",""
"C0M850","2019-07-30 09:00:00","695.000","0.000","0.000","27.400","0.740","930.900","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","22.100",""
"C0G790","2019-07-30 09:00:00","27.000","0.000","0.200","31.700","0.770","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.000",""
"C0C620","2019-07-30 09:00:00","19.000","347.000","1.100","31.000","0.780","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.400",""
"C0I360","2019-07-30 09:00:00","300.000","147.000","1.200","29.900","0.580","973.600","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","24.800",""
"C0R370","2019-07-30 09:00:00","55.000","118.000","1.000","29.000","-99.000","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","25.800",""
"C0M810","2019-07-30 09:00:00","1354.000","312.000","1.400","23.500","0.740","864.200","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","18.800",""
"C0AC80","2019-07-30 09:00:00","40.000","204.000","1.000","31.700","0.650","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.700",""
"CM0140","2019-07-30 09:00:00","26.000","209.000","1.100","30.500","0.640","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","27.400",""
"C0SA20","2019-07-30 09:00:00","857.000","10.000","1.400","24.400","0.870","916.600","-99.000","20.000","-99.000","-99.000","-99.000","25.400","","20.700",""
"C0K490","2019-07-30 09:00:00","91.000","5.000","0.500","31.000","0.690","997.200","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","24.500",""
"C0V820","2019-07-30 09:00:00","441.000","4.000","1.100","30.200","0.570","960.700","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","22.400",""
"C0S810","2019-07-30 09:00:00","65.000","100.000","0.600","32.600","0.650","1004.700","-99.000","3.500","-99.000","-99.000","-99.000","32.700","","24.400",""
"C0R580","2019-07-30 09:00:00","10.000","311.000","2.000","31.000","0.760","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.200",""
"C0Z330","2019-07-30 09:00:00","488.000","337.000","0.500","30.400","0.590","957.500","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.200",""
"C0E590","2019-07-30 09:00:00","40.000","322.000","0.900","30.900","0.780","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.400",""
"C0D540","2019-07-30 09:00:00","227.000","0.000","0.200","30.600","0.700","984.000","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","24.100",""
"C0K420","2019-07-30 09:00:00","42.000","52.000","1.300","30.600","0.710","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","26.500",""
"C0Z180","2019-07-30 09:00:00","34.000","171.000","2.000","31.100","0.560","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.800",""
"C0AD10","2019-07-30 09:00:00","27.000","8.000","1.600","30.800","0.760","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","27.700",""
"C0M720","2019-07-30 09:00:00","225.000","294.000","1.400","29.700","0.680","982.400","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","24.800",""
"C0V450","2019-07-30 09:00:00","51.000","320.000","1.100","31.700","0.620","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.700",""
"C0R280","2019-07-30 09:00:00","242.000","54.000","1.600","27.800","-99.000","981.300","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","24.100",""
"C0E610","2019-07-30 09:00:00","850.000","0.000","0.000","24.800","0.830","917.200","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","21.700",""
"C0V610","2019-07-30 09:00:00","22.000","314.000","0.800","32.300","0.670","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.600",""
"C0Z310","2019-07-30 09:00:00","59.000","203.000","2.200","30.000","0.680","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.600",""
"C0S700","2019-07-30 09:00:00","507.000","64.000","1.100","28.000","0.780","954.900","-99.000","12.500","-99.000","-99.000","-99.000","28.500","","22.100",""
"C0T9G0","2019-07-30 09:00:00","605.000","0.000","0.200","28.000","0.580","945.500","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","22.600",""
"C0U520","2019-07-30 09:00:00","517.000","59.000","0.400","29.700","0.990","954.400","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","22.900",""
"C0E750","2019-07-30 09:00:00","62.000","148.000","0.600","32.000","0.670","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.300",""
"C0R400","2019-07-30 09:00:00","15.000","49.000","0.600","31.800","-99.000","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","27.500",""
"C0W140","2019-07-30 09:00:00","21.000","304.000","1.400","31.700","0.660","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.900",""
"C0U720","2019-07-30 09:00:00","1260.000","80.000","1.300","25.000","0.650","886.000","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","19.600",""
"C0X150","2019-07-30 09:00:00","18.000","26.000","2.500","31.000","0.860","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","27.100",""
"C0Z050","2019-07-30 09:00:00","830.000","0.000","0.100","26.900","0.590","921.500","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","20.500",""
"C0I490","2019-07-30 09:00:00","1601.000","238.000","1.100","23.800","0.630","841.000","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","17.400",""
"C0I090","2019-07-30 09:00:00","910.000","47.000","1.000","25.700","0.810","910.300","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","21.600",""
"C0X240","2019-07-30 09:00:00","394.000","340.000","0.800","29.300","0.700","964.800","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","22.900",""
"C0S990","2019-07-30 09:00:00","409.000","27.000","4.000","27.500","0.790","964.900","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","23.500",""
"C0E850","2019-07-30 09:00:00","104.000","317.000","0.400","30.400","0.760","996.100","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.500",""
"C0T9B0","2019-07-30 09:00:00","558.000","52.000","0.700","27.600","0.700","949.600","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","23.000",""
"C0G650","2019-07-30 09:00:00","34.000","23.000","1.300","30.900","0.860","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.300",""
"C0K580","2019-07-30 09:00:00","26.000","354.000","1.300","31.900","0.700","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.900",""
"C0X050","2019-07-30 09:00:00","25.000","23.000","2.300","31.500","0.670","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.400",""
"CM0100","2019-07-30 09:00:00","25.000","25.000","0.600","31.000","0.660","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","27.300",""
"C0AC70","2019-07-30 09:00:00","71.000","347.000","0.500","31.500","0.640","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","27.800",""
"CM0130","2019-07-30 09:00:00","11.000","347.000","2.200","30.300","0.720","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","28.200",""
"C0W110","2019-07-30 09:00:00","16.000","349.000","2.700","-99.000","-99.000","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X120","2019-07-30 09:00:00","28.000","349.000","2.800","30.700","0.910","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","27.000",""
"C0R100","2019-07-30 09:00:00","1006.000","162.000","1.000","27.800","0.630","900.300","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","20.300",""
"C0C700","2019-07-30 09:00:00","151.000","0.000","0.000","31.500","0.640","991.900","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","27.100",""
"C0W130","2019-07-30 09:00:00","18.000","67.000","2.000","29.700","0.810","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","26.400",""
